"customer_id","company_name","industry","country","signup_date","plan_type","subscription_id","start_date","end_date","customer_status"
"227737d2-e877-4ed4-9fa3-666edeff3d9e",Company_249,Tech,UK,2024-06-08 04:00:17.000,Pro,db1b650f-32f9-4136-a9e7-9a6187d91e03,2025-01-07 20:09:43.000,2026-01-07 20:09:43.000,Active
"839bc857-da65-43b6-be77-92e2726ea8b1",Company_250,Tech,USA,2024-04-02 01:57:05.000,Basic,"92efc733-572a-43da-9b1e-2c8700f8c528",2024-11-27 19:28:57.000,2024-12-27 19:28:57.000,Churned
"96d3cf86-de66-41d7-a293-96c1584334d6",Company_251,Retail,Germany,2024-04-30 07:16:21.000,Enterprise,abc68ce3-5790-498a-b868-e5c1b52ccde6,2024-11-14 01:08:06.000,2025-11-14 01:08:06.000,Active
"536d75fb-a90a-45a5-8406-f6bba585a90b",Company_252,Tech,UK,2024-05-12 02:49:44.000,Enterprise,"20f01a84-d40a-4ad4-a30f-764e2f780056",2024-11-16 13:39:54.000,,Active
cdaae863-6b54-4c48-b72f-6e525ea740bc,Company_253,Retail,Canada,2024-03-20 21:30:47.000,Basic,a7445f24-0583-4f9c-9ff0-c50b2c8b3049,2024-12-06 14:31:35.000,,Active
"46d387b4-1c50-435b-876c-fce69bf2855a",Company_254,Finance,France,2024-07-28 12:21:53.000,Pro,cbad9765-af40-44d7-b299-342ed3b5e103,2024-09-07 01:21:33.000,,Active
"8f28e11c-9b1d-4635-9fef-3fceb95386ee",Company_255,Healthcare,UK,2024-06-23 13:32:03.000,Pro,"35bf7202-7777-48db-b8b9-1d8e8e4a7d6d",2024-10-14 22:01:38.000,2025-10-14 22:01:38.000,Active
"8efc7c34-b7c5-4a61-b890-2b842ce1666b",Company_256,Tech,USA,2024-03-27 12:26:44.000,Basic,"1beff3b4-1d4b-45cf-9597-e372dcb15e97",2024-08-24 09:20:22.000,,Active
b8fc80fb-de4a-46c3-96a5-84a217e7a739,Company_257,Tech,Germany,2024-08-04 04:53:33.000,Pro,ab5631b0-38fe-4a2a-8b78-1a373970594c,2024-09-05 09:00:31.000,2024-10-05 09:00:31.000,Churned
f2936aea-3262-4b2a-8da3-3a241cde1962,Company_258,Tech,Canada,2024-04-19 01:58:22.000,Pro,ab8cc4d4-86c7-402a-ba36-415c9d653b56,2024-11-05 19:54:33.000,2024-12-05 19:54:33.000,Churned
"96169042-f880-4755-a9aa-917461512c3a",Company_259,Education,UK,2024-04-16 09:16:43.000,Pro,"51cec853-6e3f-4f3c-8536-89b53a5abe34",2024-11-10 23:27:31.000,,Active
bf79e311-3dbf-499e-b075-4dddab0aaa8e,Company_260,Retail,France,2024-07-11 09:46:32.000,Basic,"28bd84f1-7fbd-424d-b54c-93bc8e0584d5",2024-11-17 16:23:47.000,2025-11-17 16:23:47.000,Active
d770ba61-62d5-45f4-98b1-7b423ffadecd,Company_261,Education,France,2024-05-13 11:00:27.000,Pro,a3fc5c3c-16cb-4baa-9397-c2b0b7c326d3,2024-12-13 06:11:35.000,2025-01-12 06:11:35.000,Churned
"22ba18f4-73ec-48b0-ac0c-cef20c2ec9aa",Company_262,Finance,USA,2024-07-19 13:49:26.000,Pro,"4a0862b7-3b5a-4552-b7d1-c9ac8359b870",2024-11-05 06:26:27.000,2025-11-05 06:26:27.000,Active
"5df65538-1b4e-4f79-bbea-53cf625e3b44",Company_263,Healthcare,Canada,2024-06-14 09:56:42.000,Enterprise,ea72889b-61ed-4805-807b-20fa91223c41,2024-10-14 15:19:24.000,,Active
bcfd13fa-44d8-4901-ab33-f20626703275,Company_264,Tech,UK,2024-08-12 02:10:12.000,Basic,"9d96219f-dc67-4588-b98a-3ca141b550b8",2024-09-21 06:52:33.000,,Active
eaa123e2-535b-4563-a10e-1a2c62cc009a,Company_265,Retail,UK,2024-08-04 20:06:12.000,Enterprise,db5a9d5a-f481-43e5-a287-db3edf22491f,2025-01-06 21:28:55.000,,Active
"9d8949d2-4d39-46e9-8295-9ba7e39dbe56",Company_266,Education,France,2024-04-30 02:03:17.000,Basic,a4f683f3-e1cc-4721-9d6f-235392c5cbaa,2024-12-20 18:51:10.000,,Active
"594c84c7-8f53-4d59-9c70-028e7d3fc92a",Company_267,Tech,Germany,2024-06-15 06:15:50.000,Pro,"96e651a1-0515-4432-86fe-9566699df536",2024-12-16 15:26:11.000,,Active
"3945c531-c951-4acd-b58c-7ce15dfa347f",Company_268,Education,UK,2024-03-25 22:23:42.000,Pro,d659d8e3-5758-4de2-bb7c-61f1203513b3,2024-11-22 19:31:00.000,2024-12-22 19:31:00.000,Churned
"0e6023db-7b38-42dd-82b0-c7fb92455164",Company_269,Healthcare,UK,2024-07-25 21:11:45.000,Enterprise,"994754f7-218c-443d-8c4d-6c5fd0d8e700",2024-11-01 05:27:46.000,,Active
"7f541deb-128e-4498-b8a2-7256b1f15956",Company_270,Education,UK,2024-07-31 22:52:42.000,Basic,"56c1985d-f20d-4113-b45f-5b5bf3e64e4c",2024-10-05 22:23:47.000,2024-11-04 22:23:47.000,Churned
"63b65a71-a142-41bc-a1a3-d0f2270ce77a",Company_271,Healthcare,UK,2024-03-09 11:25:52.000,Pro,fd3bcbcc-0108-4337-a9b1-06bf9a3f5675,2024-12-06 22:49:43.000,2025-12-06 22:49:43.000,Active
"9578cd80-aeb4-46ac-b053-f1f3e29825ea",Company_272,Finance,Canada,2024-07-06 22:50:05.000,Enterprise,"72c75924-a00b-4d73-b873-37c2d7b62c3c",2024-11-03 21:25:58.000,,Active
"4e7b7219-ff0a-4221-8e4b-969068f6bbb3",Company_273,Healthcare,UK,2024-06-08 07:51:03.000,Basic,d8e226e7-9c54-4f5c-99b4-4a6446b8b2c5,2024-11-17 07:52:13.000,2024-12-17 07:52:13.000,Churned
"268c4dcb-d007-4fc2-a114-68cbce99ab4b",Company_274,Finance,France,2024-04-05 16:06:42.000,Enterprise,bc5d1b37-3c28-451e-acb9-18b1de0e0d3b,2024-12-30 19:07:09.000,2025-12-30 19:07:09.000,Active
"827c48d5-2d02-4a90-b400-f1a60d6b2b11",Company_275,Retail,Germany,2024-03-27 11:19:11.000,Basic,fc4afa95-02f8-4cf9-a904-dfefcfc1dbaf,2024-11-10 05:23:48.000,2025-11-10 05:23:48.000,Active
f2f27818-a03a-4ac1-a41e-b7008cbcf6ad,Company_276,Retail,France,2024-03-31 10:36:38.000,Pro,"0ee5efb7-2c24-4621-881d-1aee4f2b2eaa",2024-09-06 09:37:04.000,2024-10-06 09:37:04.000,Churned
bb9c1cfa-d9f5-491c-af00-53f2cc0b1be0,Company_277,Tech,France,2024-05-14 09:29:57.000,Basic,"9a4b573e-bf13-408b-8ee8-d07fee5aeab2",2024-09-29 19:48:04.000,,Active
c86fdd93-bda2-4123-80c3-824a8724962b,Company_278,Finance,Canada,2024-04-17 06:25:20.000,Pro,"2e7339a9-a00f-414b-b646-47a8cd053fd9",2025-01-07 03:56:04.000,,Active
e406059b-a47b-412f-984f-f8caee1a6fe6,Company_279,Finance,Canada,2024-06-19 11:54:22.000,Enterprise,d1eba167-195f-497b-a43e-8b65c9ea5572,2024-11-16 19:06:01.000,,Active
"8cbf430e-5055-464d-ba99-64d854a33ea7",Company_280,Finance,UK,2024-05-30 01:54:55.000,Pro,"7a0ad99c-baba-4fd6-9380-aa2da863857b",2024-09-25 03:03:52.000,2024-10-25 03:03:52.000,Churned
"8a154c8e-fe68-4352-a74b-6e69c7158fbb",Company_281,Retail,France,2024-03-20 06:49:17.000,Enterprise,"4ebf3b15-9a78-4ba8-9111-cdbf3933db80",2024-12-12 13:46:21.000,2025-01-11 13:46:21.000,Churned
a332a7e4-8d4c-4ad0-9352-ccf3d8749d20,Company_282,Healthcare,France,2024-07-03 13:01:52.000,Pro,f67c6a66-455f-4728-a1b4-154afae879db,2024-12-12 04:38:31.000,2025-12-12 04:38:31.000,Active
dc4c4521-719a-4503-8664-c2f2ebda6474,Company_283,Finance,Canada,2024-03-27 03:54:08.000,Pro,f40c99cc-036c-4cb5-a4d5-22a6911032c3,2024-11-28 07:46:23.000,2024-12-28 07:46:23.000,Churned
"037153b1-9d45-48a2-a981-29f2cf8ab304",Company_284,Tech,Canada,2024-08-14 23:20:06.000,Pro,"48c0d130-fe4c-4869-9f46-dabd673c5a56",2024-09-09 10:36:51.000,,Active
"1d42545a-c5f2-4fbb-8848-675aaea3befc",Company_285,Education,Germany,2024-07-05 23:54:52.000,Basic,"5693eb1d-5e7e-4966-a131-1928eb81b640",2024-10-17 02:39:44.000,2025-10-17 02:39:44.000,Active
"231d40d5-ee14-4470-bfe7-a75c0de8156a",Company_286,Tech,Canada,2024-06-05 21:37:30.000,Basic,de0b6006-639d-40a0-86d8-865328f9cd35,2025-01-04 16:42:15.000,2025-02-03 16:42:15.000,Churned
"49bc1dae-04a8-409e-b393-74d0942ab800",Company_287,Tech,Germany,2024-04-01 20:19:36.000,Pro,a16e93ec-b07c-4e4e-a7e7-66bb1559c301,2024-11-14 23:45:14.000,2025-11-14 23:45:14.000,Active
f85f4028-5d46-4ff9-a87b-4fee6702c12e,Company_288,Education,France,2024-07-23 12:10:42.000,Basic,ea64f1ff-5d32-43c2-a88c-e0070ebb5581,2024-09-14 01:21:56.000,,Active
a0d33c42-f73c-4b26-b19b-4841be4e8322,Company_289,Healthcare,France,2024-05-15 05:02:49.000,Enterprise,"55c6ecdf-5cdd-4fd0-a000-815e00683b39",2024-10-15 14:47:40.000,,Active
d6bf7ccf-7a87-49d2-8657-898dd8ba0d74,Company_290,Retail,USA,2024-03-24 12:58:36.000,Basic,a0fac26e-0d2a-47d2-9058-ad8d3f44e69d,2024-11-28 01:38:52.000,,Active
"15501e31-ef8f-419d-bd71-f499ea740f1e",Company_291,Healthcare,Canada,2024-02-24 10:53:45.000,Basic,b9056957-dc00-4f09-bb39-9778f5bec6de,2024-09-26 23:06:08.000,2024-10-26 23:06:08.000,Churned
"87a2505d-8767-4678-855c-a627e7304886",Company_292,Tech,Canada,2024-07-03 08:14:53.000,Basic,"65bd3832-7783-4d19-af5d-0db82cd14cc9",2024-09-29 11:08:47.000,,Active
d57b7ae8-f44e-4404-b1b9-3c30dc467b21,Company_293,Education,Germany,2024-07-31 15:32:20.000,Pro,a256a0ba-e70c-4ce1-9bbb-dd8ad93459f5,2024-12-10 05:40:30.000,2025-01-09 05:40:30.000,Churned
"7ab130d3-ec2f-4bf1-995e-c76fe56bfe33",Company_294,Tech,France,2024-04-25 04:41:02.000,Pro,e6a3162d-b0a3-4a3d-a1f6-c9f944beec1b,2024-10-24 05:22:42.000,,Active
eac0ece7-080b-4f67-9da5-43ff7eecaaa0,Company_295,Healthcare,USA,2024-06-10 15:11:36.000,Pro,f29cc7f1-2dfd-4538-9e61-a1118c1f7a7d,2024-12-20 00:11:16.000,2025-01-19 00:11:16.000,Churned
"1efbd2ff-6b08-4177-acc6-62108057be9a",Company_296,Education,UK,2024-07-22 23:27:27.000,Enterprise,d63fb015-e36c-4b9c-bf3b-b3ceb10d2987,2025-01-08 02:58:54.000,2025-02-07 02:58:54.000,Churned
d336dec4-77be-4d21-80da-8ba6c904cba8,Company_297,Retail,Germany,2024-07-04 22:25:21.000,Pro,b0045604-b697-41dc-bf7e-cdd02b324d5a,2025-01-11 12:26:38.000,2025-02-10 12:26:38.000,Churned
"05b5b369-7d0f-4ac7-b152-53b1d88609a2",Company_298,Education,France,2024-05-08 09:01:33.000,Pro,"78433516-1ca7-46b6-8fa2-3e6afe0c7b07",2024-10-21 21:44:16.000,2025-10-21 21:44:16.000,Active
"0ba0ceee-9e19-4bde-87a7-e8986846d1c8",Company_299,Education,Germany,2024-05-15 11:47:58.000,Basic,"51ba4e27-73b1-4c36-ac37-780241320ea5",2024-10-07 02:07:21.000,2024-11-06 02:07:21.000,Churned
"43bae127-c2e4-4179-8c25-b757f0bd0ced",Company_300,Tech,UK,2024-08-05 15:41:01.000,Basic,ab328643-aa02-487a-a74c-ccb37278a26a,2024-08-29 13:09:35.000,2024-09-28 13:09:35.000,Churned
"291c81d2-c043-4d7f-a2f9-096021cda4fa",Company_301,Finance,Germany,2024-06-10 17:50:30.000,Pro,"6dfa482d-dd15-4b27-bc0d-de8dc29ef4d9",2024-10-17 18:48:01.000,2024-11-16 18:48:01.000,Churned
"158642f6-347e-4fd6-93f7-a288d45ba246",Company_302,Education,UK,2024-06-23 09:06:35.000,Pro,"652465c5-ee01-4d6c-8e48-677bb5ea73ec",2024-08-25 22:52:53.000,2025-08-25 22:52:53.000,Active
"94b41f82-e772-4863-adad-2f260ac4cd25",Company_303,Finance,Canada,2024-06-04 17:53:37.000,Enterprise,"8fa0ad67-3edd-4ea0-81e8-83a7fb1a69e1",2024-12-20 13:19:48.000,2025-12-20 13:19:48.000,Active
dfc29330-e4c2-47a5-ada8-1502dbd9f9ba,Company_304,Retail,France,2024-07-21 19:45:29.000,Basic,c95d5afa-0751-4ab0-91fc-17110b51f1be,2024-12-13 16:30:05.000,2025-01-12 16:30:05.000,Churned
"77042856-f7e7-4f39-831b-51110b3857b8",Company_305,Tech,USA,2024-05-02 06:49:38.000,Enterprise,"60eb8e88-94e4-418e-a5e8-d436d5af0e1c",2024-10-13 20:23:21.000,2024-11-12 20:23:21.000,Churned
cbec29e5-20cd-4d71-842f-ab3e19f2f951,Company_306,Healthcare,Germany,2024-03-16 14:38:00.000,Pro,"4123b0c7-a97d-460b-a458-3ea8ab1df8a0",2024-09-21 22:45:30.000,2025-09-21 22:45:30.000,Active
c9a060e0-cd3b-4562-ae0c-56d32af2743c,Company_307,Tech,Canada,2024-05-27 11:52:02.000,Pro,d57934e0-d0b6-4bcb-b814-da1d83283a18,2024-09-02 19:29:54.000,2025-09-02 19:29:54.000,Active
"80f76106-4bc3-4204-ac0b-c08462a4e62b",Company_308,Retail,Germany,2024-08-16 02:56:44.000,Enterprise,"69000f45-2a8b-4be7-a62f-5db89574c449",2024-12-30 17:42:03.000,,Active
"736fd6c5-5af0-4583-8731-b2ca25a74cda",Company_309,Retail,USA,2024-05-05 22:32:35.000,Pro,fd265c1e-fdcc-4068-b5ea-cb12e5c8dc83,2024-12-09 20:09:28.000,2025-01-08 20:09:28.000,Churned
ab94c513-8e49-45af-bccf-c1fcd845180a,Company_310,Finance,USA,2024-07-10 12:34:30.000,Pro,db2335af-30cf-4d36-9394-b7ee41c47a93,2024-10-14 19:54:07.000,2024-11-13 19:54:07.000,Churned
"8bf933ac-c8d4-459a-a475-d1f578b6b46b",Company_311,Finance,France,2024-02-28 19:38:21.000,Enterprise,dac2ce3b-f5da-45b0-b488-d2e99c1a3100,2024-11-09 06:35:04.000,2024-12-09 06:35:04.000,Churned
e074a468-d981-4915-b653-de3d9ed3d7a8,Company_312,Tech,Canada,2024-07-02 22:37:54.000,Pro,"7692b4b4-85e3-4628-a034-76de9e7f67cd",2024-10-20 01:48:18.000,,Active
"0fd6fb09-3ba5-4a98-bf8a-382e0117c610",Company_313,Retail,UK,2024-07-26 23:32:41.000,Enterprise,"05816cf1-2f4a-425e-a1cf-9ee53c91de04",2024-12-28 04:11:37.000,2025-12-28 04:11:37.000,Active
"53e0f78f-317d-4827-9b28-8c7af184fb4c",Company_314,Retail,UK,2024-05-13 14:18:29.000,Basic,"450192dc-42df-4ce3-8255-ae7d83a3ba67",2024-09-09 04:10:07.000,2024-10-09 04:10:07.000,Churned
fa74ef28-6cb3-4fd0-a1b8-adfe10504558,Company_315,Education,France,2024-07-30 12:47:04.000,Enterprise,"8ffbc028-dcb2-4843-85b2-ab144371525e",2025-01-02 12:33:15.000,2026-01-02 12:33:15.000,Active
"8a079f77-9a00-4734-bdef-a6f2891bb35f",Company_316,Retail,Canada,2024-06-30 04:03:16.000,Pro,"161355d2-15d7-4cf0-ab4c-eaa6d61884ff",2024-12-16 13:49:49.000,2025-12-16 13:49:49.000,Active
c38381c8-9565-4e90-ad85-8c0a1fa9d17f,Company_317,Finance,France,2024-03-29 08:29:22.000,Pro,bc88aea3-09b4-4c08-abf0-d55a0950c651,2024-12-12 10:44:28.000,2025-12-12 10:44:28.000,Active
"519031ac-0e59-4612-b84e-15163a837c71",Company_318,Education,USA,2024-05-04 16:05:39.000,Enterprise,"42814662-18da-4dd0-93f1-3ce739dcb351",2024-12-30 09:18:52.000,,Active
"450f6219-0a8e-403f-a0ed-aa417b190fcd",Company_319,Education,USA,2024-02-25 11:05:27.000,Basic,b761ac03-a479-4195-955a-246a28b9f183,2024-10-14 03:10:00.000,,Active
"016e96df-5ab0-4c96-b7d4-16afb4204fa2",Company_320,Tech,UK,2024-04-21 17:33:32.000,Pro,f78d19b7-5212-4ce4-9449-4432d4bb50c7,2024-12-12 22:35:42.000,2025-12-12 22:35:42.000,Active
e83cf6ba-dfe9-4311-8b0e-435c43f7e9f8,Company_321,Tech,France,2024-04-07 09:39:57.000,Basic,"82376082-acf9-4736-b7ca-ca40dce77cf0",2024-09-18 00:59:20.000,2025-09-18 00:59:20.000,Active
"878de92d-3aa5-48bb-9157-139ed6d54a65",Company_322,Education,USA,2024-06-15 11:16:39.000,Pro,b297736f-ac61-40ed-ba39-0e9cf8ae84e2,2024-10-06 12:12:59.000,2024-11-05 12:12:59.000,Churned
"5c4f40da-dc9a-4533-8cb8-e9a5723b426a",Company_323,Education,Canada,2024-02-27 00:34:03.000,Pro,"6048c089-2160-47f9-b1b1-a31e3d0590df",2024-10-08 18:50:08.000,2024-11-07 18:50:08.000,Churned
"9bd0cc47-5255-4ce8-8398-0e4f4b5bd898",Company_324,Tech,Canada,2024-05-07 10:11:22.000,Enterprise,bcb07f91-3dec-4188-a91b-7d10dcc51035,2024-10-05 11:32:47.000,2024-11-04 11:32:47.000,Churned
"27a2d3b0-ffd9-4a5a-a57e-ff14e0cb1dc0",Company_325,Education,UK,2024-06-03 22:42:22.000,Basic,"8877faf3-0182-41da-9ad0-9090f7c6bb79",2024-11-11 15:30:35.000,2024-12-11 15:30:35.000,Churned
e058a9ba-d47b-4963-a6bd-e1c4c1c5f13c,Company_326,Finance,France,2024-02-28 09:44:03.000,Enterprise,edf42449-7be7-4ebe-b5f6-3dc950601094,2024-12-15 01:34:29.000,2025-01-14 01:34:29.000,Churned
"36d4c408-c460-4dcd-90ec-fbf6cb737721",Company_327,Tech,Germany,2024-04-20 08:50:12.000,Enterprise,"2f99f813-112f-4629-afca-47d689385567",2024-10-20 02:05:34.000,2025-10-20 02:05:34.000,Active
"53fc023c-be9f-4c09-99db-6403ab6c9d8e",Company_328,Finance,Canada,2024-06-10 05:43:07.000,Basic,"9b4987ea-6ff0-4b49-9fb0-07108f7f9e14",2025-01-07 15:28:43.000,2026-01-07 15:28:43.000,Active
"50ea5673-4634-4bbf-b68e-863701f909d2",Company_329,Finance,France,2024-05-25 15:12:46.000,Enterprise,e2e6f1e4-3838-49dd-90ee-c82ea1e762fb,2024-10-07 12:14:11.000,2025-10-07 12:14:11.000,Active
"2dc5e14e-85fa-44e9-b2e1-9ade7e34ea6c",Company_330,Healthcare,USA,2024-08-10 11:49:23.000,Pro,fc23ff24-40c8-4a77-9f8f-430f0509acd1,2024-12-07 08:26:06.000,2025-12-07 08:26:06.000,Active
fa2facf1-f23a-4345-af39-b18d4508daaf,Company_331,Tech,USA,2024-04-28 23:18:22.000,Pro,e8f7325e-4b83-45f9-86ee-dba18697d9ab,2025-01-10 06:27:37.000,2026-01-10 06:27:37.000,Active
ab83fa32-7eb2-4a58-ad8e-934d3fa67ec3,Company_332,Healthcare,UK,2024-05-17 16:09:15.000,Pro,e8b15176-26a1-43ea-94d0-bb9adc74286e,2024-12-14 18:11:27.000,2025-01-13 18:11:27.000,Churned
"94504b32-5a6e-416f-a8c5-1b5cb083b6a1",Company_333,Tech,France,2024-02-23 10:06:26.000,Enterprise,da01d254-3fe4-44e2-b015-db8030ac43a5,2024-12-28 13:51:17.000,2025-01-27 13:51:17.000,Churned
e6c97bd8-d251-4df5-ba62-5935b86daaf1,Company_334,Finance,Germany,2024-04-14 22:35:52.000,Basic,a014e291-1a66-4c69-8cd5-07873ead65e2,2024-12-12 18:09:33.000,2025-01-11 18:09:33.000,Churned
ce62c646-dc0d-486b-ad65-6782e3923911,Company_335,Healthcare,Germany,2024-07-23 17:15:50.000,Enterprise,c1604d77-72bf-43ff-be21-ae7b2a7fc77a,2024-12-26 21:46:01.000,2025-01-25 21:46:01.000,Churned
"24f58edf-275a-4b53-934a-24df8fd61c8e",Company_336,Tech,France,2024-07-09 20:42:25.000,Pro,e6e3b722-5433-4d61-b40c-0174542e33c9,2024-10-03 16:11:59.000,2025-10-03 16:11:59.000,Active
"7bc40a02-9a95-4ebc-8dfc-bd6ed4792a7f",Company_337,Retail,Canada,2024-07-28 22:41:15.000,Pro,"5fcefcd0-b1af-486a-a987-918b044bf2f7",2024-08-24 01:13:17.000,2024-09-23 01:13:17.000,Churned
"0fe58083-ab5c-47d7-8418-1ebe4a239f8d",Company_338,Retail,France,2024-08-07 17:07:30.000,Enterprise,c0dda141-014a-40e5-8777-4b34d300fa9d,2024-12-04 10:00:46.000,2025-12-04 10:00:46.000,Active
"117ec6ae-ea97-473a-9df9-e1d318770904",Company_339,Healthcare,Germany,2024-07-20 19:49:08.000,Pro,"93ff67f5-08c0-4e14-bb51-ca82df241aec",2024-11-12 01:39:18.000,2024-12-12 01:39:18.000,Churned
a178e1d5-5d1d-4aba-b28e-2c5d1c616e65,Company_340,Healthcare,UK,2024-03-25 23:14:27.000,Pro,"27b9425d-d3d6-4599-a0b3-9e0d826589f4",2024-12-04 04:13:17.000,2025-12-04 04:13:17.000,Active
"3743b261-9f69-4ac9-867c-10fefb28e5bd",Company_341,Finance,UK,2024-05-28 14:47:53.000,Pro,"014fd5a7-c879-4bfc-a970-2a161eaf6ace",2024-10-22 02:49:19.000,2025-10-22 02:49:19.000,Active
"4fae3546-0421-42e9-b452-9582659f4e61",Company_342,Retail,UK,2024-08-07 19:54:15.000,Enterprise,"4107e5d1-1caf-4335-9484-5af1372708d5",2024-12-28 23:26:18.000,2025-12-28 23:26:18.000,Active
"0b2a3f86-6353-473c-a703-c5feace4b9ae",Company_343,Retail,Germany,2024-05-24 13:55:01.000,Enterprise,ec2d71d5-7495-4990-ad40-f3631e2bef36,2024-10-13 22:50:54.000,2024-11-12 22:50:54.000,Churned
aeeaa69c-8f86-4d41-96d7-75292975ff7a,Company_344,Healthcare,France,2024-06-16 23:36:40.000,Enterprise,aa66f92f-032b-4b2e-bbc3-55f7620a8521,2024-09-15 15:16:17.000,2025-09-15 15:16:17.000,Active
ab9bdb04-353a-4914-b426-b88632c5acff,Company_345,Healthcare,Canada,2024-06-11 11:02:35.000,Pro,"34f5c4f5-f388-4e10-8993-3d7b7453f7fb",2025-01-10 00:42:23.000,,Active
de071a77-26a4-42fd-b608-be75a5e35378,Company_346,Tech,France,2024-08-08 08:44:59.000,Pro,"4853d8de-8a44-4f06-946c-dfb52f2de985",2024-10-03 11:20:45.000,,Active
"1b94eb52-e03d-49af-8c09-15fab6e60fbf",Company_347,Finance,France,2024-08-06 08:11:05.000,Pro,"9b9236fa-f736-470a-973b-f4aa77188c0a",2024-10-25 23:56:37.000,2025-10-25 23:56:37.000,Active
"447989df-9dba-4d92-a7be-9b94b9eb8f19",Company_348,Retail,France,2024-04-25 21:47:03.000,Basic,"99e6308d-b227-4b3c-9fc4-3b7fac6ef51a",2024-10-13 00:30:30.000,,Active
fa3d9bce-4cfd-42e3-82bc-cf66fc7976d2,Company_349,Education,France,2024-04-25 06:17:10.000,Pro,"40e5f2b8-3904-4652-92ea-b76bb02e7bbb",2024-11-02 19:13:31.000,2025-11-02 19:13:31.000,Active
"22a5199a-2606-48f3-86a3-3d837acbc7b1",Company_350,Finance,USA,2024-05-31 19:45:00.000,Basic,c59cc4b3-3ce5-4d59-aef4-c7ab3a24c9bd,2024-10-03 05:07:54.000,2024-11-02 05:07:54.000,Churned
ffd641b5-9d5a-4d61-98f5-81f05b611341,Company_351,Retail,Germany,2024-07-28 01:05:00.000,Enterprise,"485467e5-4a23-4e5e-b752-328d55e09d9d",2024-10-30 13:06:34.000,,Active
"0c695994-112b-47eb-99ce-b3ac1d7fe015",Company_352,Healthcare,UK,2024-08-15 15:45:47.000,Pro,"82001ae7-8b65-43eb-88ca-51acf19078ae",2025-01-13 04:44:58.000,2025-02-12 04:44:58.000,Churned
"5994c0e4-d898-409b-98b8-761a44989640",Company_353,Retail,Canada,2024-04-13 18:14:16.000,Enterprise,d1279170-0f3c-4f9b-a86e-22a6d2f50236,2024-10-19 12:55:58.000,,Active
e0d0d4b0-84ab-4a23-b38b-f43670e6e800,Company_354,Finance,USA,2024-05-21 08:13:21.000,Pro,e7ed63b8-e508-4084-86a5-ad7459418dc6,2025-01-07 02:56:39.000,,Active
"15832af7-fa16-47c1-9be8-5174edf4e257",Company_355,Education,Germany,2024-07-11 19:45:34.000,Enterprise,"004da9bd-7094-4841-b950-5ad5778c77a1",2025-01-12 19:00:36.000,,Active
d5a387ce-5f5c-42a2-a572-3622b8bede81,Company_356,Education,USA,2024-04-11 18:32:06.000,Pro,daf250ac-7006-4715-aa15-ee761cee5d72,2024-10-22 19:48:21.000,2025-10-22 19:48:21.000,Active
"97cdf994-9caf-4290-aa92-57ae9e4ac86d",Company_357,Tech,Germany,2024-05-06 21:06:14.000,Enterprise,"0159e677-2818-4ac1-9013-d14cf91cb61d",2024-11-04 17:42:15.000,2025-11-04 17:42:15.000,Active
ee2ab921-7405-41e3-96be-156ee266c513,Company_358,Healthcare,France,2024-03-18 04:11:34.000,Pro,"8a00a94f-3d24-4cc6-b59f-818680d00ca9",2024-12-29 16:04:45.000,,Active
fff538c8-61cd-4079-ac11-6d261cda2599,Company_359,Tech,Germany,2024-07-25 02:24:14.000,Enterprise,"725f3afe-748e-451b-90da-f0a791f2076a",2024-09-10 04:23:19.000,2024-10-10 04:23:19.000,Churned
"433dd6a5-5ce5-4246-b650-678c81fa3324",Company_360,Tech,Canada,2024-08-13 06:27:46.000,Pro,"5d084112-2eff-40f0-b0f6-bad14cd18d72",2024-10-13 05:14:15.000,2024-11-12 05:14:15.000,Churned
acb66f76-796f-4ba1-9b43-112661f52412,Company_361,Healthcare,USA,2024-05-11 23:43:29.000,Pro,"42060650-51eb-46f8-bfe1-f4e0cf14f2cd",2024-11-22 15:22:19.000,2024-12-22 15:22:19.000,Churned
e85bc74a-aa34-4664-ac53-fad2b18877eb,Company_362,Education,USA,2024-03-09 14:37:48.000,Enterprise,"9f42c6f9-b009-4386-b3e9-90c4ea911dba",2024-10-30 15:32:06.000,2025-10-30 15:32:06.000,Active
"65695faa-69d2-4b25-ba05-a0bec9cc0a5f",Company_363,Finance,Canada,2024-04-15 00:26:48.000,Pro,"4b4bb93b-a899-4fe4-8703-56c39d1160ab",2025-01-04 13:52:43.000,,Active
ebc99eee-260c-498a-b96f-cd666dce0832,Company_364,Retail,Canada,2024-05-14 03:42:02.000,Pro,f8f8d19b-710a-492e-881c-45552de9c0fe,2024-09-30 08:56:06.000,2025-09-30 08:56:06.000,Active
bcde7270-dda0-4b0f-bfde-1a4bac91f8b5,Company_365,Retail,Germany,2024-03-20 11:46:12.000,Basic,d3b8fbf6-0cad-4b36-b5b8-9b2c81a7a043,2024-12-21 21:10:20.000,2025-01-20 21:10:20.000,Churned
"031805c2-4ec9-471f-a733-efeb95ad5fc3",Company_366,Finance,UK,2024-05-25 12:12:11.000,Pro,e48b2cfa-e125-427a-a081-3ed9cdca9e7e,2024-09-26 14:14:24.000,,Active
e06d49e7-2399-4fad-bc96-bd6505245a4f,Company_367,Retail,Germany,2024-07-24 23:57:47.000,Enterprise,"10212a3b-4b25-44ec-afd2-729c37bf68ed",2024-09-02 08:41:56.000,2025-09-02 08:41:56.000,Active
