"subscription_id","customer_id","company_name","country","plan_type","start_date","end_date","amount_paid","payment_status","revenue_month","mrr","subscription_status"
"5e8aec36-5658-4ccb-ab9e-91705b81594a",edd30386-3213-47a6-a283-25b3359ca55f,Company_241,USA,Basic,2024-10-05 06:23:04.000,2024-11-04 06:23:04.000,318.66,Paid,2024-10-01 00:00:00.000,318.66,Canceled
"69d93633-2f23-4885-b966-3d4ddaeb8804","86977341-1e8d-4084-a259-2fdf726e282d",Company_242,UK,Enterprise,2024-10-15 07:49:04.000,2025-10-15 07:49:04.000,252.71,Paid,2024-10-01 00:00:00.000,252.71,Active
a2dc3ed2-ae5f-4c98-b0a5-82e7b4c25ac9,"79c2290a-1de8-4a3f-956f-9825b7967453",Company_243,UK,Enterprise,2024-12-28 01:27:40.000,2025-01-27 01:27:40.000,163.23,Pending,2024-12-01 00:00:00.000,163.23,Canceled
c75fed16-548c-4e98-8c00-5f55c4eeb7c3,"5a33386d-9052-4a88-9b82-a19c98b1d83d",Company_244,USA,Pro,2025-01-05 13:36:38.000,2026-01-05 13:36:38.000,143.54,Pending,2025-01-01 00:00:00.000,143.54,Active
dfd222ab-45df-478e-b13e-ffc7cd8eee99,"10b073f3-b94d-4d58-9570-7d8caf2ebd77",Company_245,Canada,Basic,2024-11-16 04:23:33.000,2024-12-16 04:23:33.000,162.08,Paid,2024-11-01 00:00:00.000,162.08,Canceled
"82b30508-edad-4ffe-a563-6602791551d8","2a4a98fb-c03e-4025-a19b-fdb3a894dbe7",Company_246,Germany,Pro,2024-12-11 06:58:38.000,2025-01-10 06:58:38.000,383.29,Failed,2024-12-01 00:00:00.000,383.29,Canceled
"8cf1588c-0425-4816-b1a7-d68783635ade","409f81a7-0b4e-4c3c-aee6-788fe152bdf2",Company_247,USA,Enterprise,2024-12-01 18:51:05.000,,126.84,Failed,2024-12-01 00:00:00.000,126.84,Active
eb22dbec-2d95-425c-b83d-828177c11d1d,"204e5534-fb7a-42f9-998a-208472a85c1d",Company_248,France,Enterprise,2024-10-01 17:49:43.000,2025-10-01 17:49:43.000,491.19,Failed,2024-10-01 00:00:00.000,491.19,Active
db1b650f-32f9-4136-a9e7-9a6187d91e03,"227737d2-e877-4ed4-9fa3-666edeff3d9e",Company_249,UK,Pro,2025-01-07 20:09:43.000,2026-01-07 20:09:43.000,314.99,Pending,2025-01-01 00:00:00.000,314.99,Active
"92efc733-572a-43da-9b1e-2c8700f8c528","839bc857-da65-43b6-be77-92e2726ea8b1",Company_250,USA,Basic,2024-11-27 19:28:57.000,2024-12-27 19:28:57.000,426.44,Pending,2024-11-01 00:00:00.000,426.44,Canceled
abc68ce3-5790-498a-b868-e5c1b52ccde6,"96d3cf86-de66-41d7-a293-96c1584334d6",Company_251,Germany,Enterprise,2024-11-14 01:08:06.000,2025-11-14 01:08:06.000,140.82,Paid,2024-11-01 00:00:00.000,140.82,Active
"20f01a84-d40a-4ad4-a30f-764e2f780056","536d75fb-a90a-45a5-8406-f6bba585a90b",Company_252,UK,Enterprise,2024-11-16 13:39:54.000,,443.71,Paid,2024-11-01 00:00:00.000,443.71,Active
a7445f24-0583-4f9c-9ff0-c50b2c8b3049,cdaae863-6b54-4c48-b72f-6e525ea740bc,Company_253,Canada,Basic,2024-12-06 14:31:35.000,,495.83,Paid,2024-12-01 00:00:00.000,495.83,Active
cbad9765-af40-44d7-b299-342ed3b5e103,"46d387b4-1c50-435b-876c-fce69bf2855a",Company_254,France,Pro,2024-09-07 01:21:33.000,,126.90,Paid,2024-09-01 00:00:00.000,126.90,Active
"35bf7202-7777-48db-b8b9-1d8e8e4a7d6d","8f28e11c-9b1d-4635-9fef-3fceb95386ee",Company_255,UK,Pro,2024-10-14 22:01:38.000,2025-10-14 22:01:38.000,351.43,Failed,2024-10-01 00:00:00.000,351.43,Active
"1beff3b4-1d4b-45cf-9597-e372dcb15e97","8efc7c34-b7c5-4a61-b890-2b842ce1666b",Company_256,USA,Basic,2024-08-24 09:20:22.000,,107.75,Paid,2024-08-01 00:00:00.000,107.75,Active
ab5631b0-38fe-4a2a-8b78-1a373970594c,b8fc80fb-de4a-46c3-96a5-84a217e7a739,Company_257,Germany,Pro,2024-09-05 09:00:31.000,2024-10-05 09:00:31.000,393.95,Paid,2024-09-01 00:00:00.000,393.95,Canceled
ab8cc4d4-86c7-402a-ba36-415c9d653b56,f2936aea-3262-4b2a-8da3-3a241cde1962,Company_258,Canada,Pro,2024-11-05 19:54:33.000,2024-12-05 19:54:33.000,319.91,Pending,2024-11-01 00:00:00.000,319.91,Canceled
"51cec853-6e3f-4f3c-8536-89b53a5abe34","96169042-f880-4755-a9aa-917461512c3a",Company_259,UK,Pro,2024-11-10 23:27:31.000,,241.08,Paid,2024-11-01 00:00:00.000,241.08,Active
"28bd84f1-7fbd-424d-b54c-93bc8e0584d5",bf79e311-3dbf-499e-b075-4dddab0aaa8e,Company_260,France,Basic,2024-11-17 16:23:47.000,2025-11-17 16:23:47.000,77.38,Failed,2024-11-01 00:00:00.000,77.38,Active
a3fc5c3c-16cb-4baa-9397-c2b0b7c326d3,d770ba61-62d5-45f4-98b1-7b423ffadecd,Company_261,France,Pro,2024-12-13 06:11:35.000,2025-01-12 06:11:35.000,316.95,Failed,2024-12-01 00:00:00.000,316.95,Canceled
"4a0862b7-3b5a-4552-b7d1-c9ac8359b870","22ba18f4-73ec-48b0-ac0c-cef20c2ec9aa",Company_262,USA,Pro,2024-11-05 06:26:27.000,2025-11-05 06:26:27.000,144.30,Pending,2024-11-01 00:00:00.000,144.30,Active
ea72889b-61ed-4805-807b-20fa91223c41,"5df65538-1b4e-4f79-bbea-53cf625e3b44",Company_263,Canada,Enterprise,2024-10-14 15:19:24.000,,227.29,Pending,2024-10-01 00:00:00.000,227.29,Active
"9d96219f-dc67-4588-b98a-3ca141b550b8",bcfd13fa-44d8-4901-ab33-f20626703275,Company_264,UK,Basic,2024-09-21 06:52:33.000,,469.65,Pending,2024-09-01 00:00:00.000,469.65,Active
db5a9d5a-f481-43e5-a287-db3edf22491f,eaa123e2-535b-4563-a10e-1a2c62cc009a,Company_265,UK,Enterprise,2025-01-06 21:28:55.000,,496.57,Paid,2025-01-01 00:00:00.000,496.57,Active
a4f683f3-e1cc-4721-9d6f-235392c5cbaa,"9d8949d2-4d39-46e9-8295-9ba7e39dbe56",Company_266,France,Basic,2024-12-20 18:51:10.000,,153.68,Failed,2024-12-01 00:00:00.000,153.68,Active
"96e651a1-0515-4432-86fe-9566699df536","594c84c7-8f53-4d59-9c70-028e7d3fc92a",Company_267,Germany,Pro,2024-12-16 15:26:11.000,,50.60,Paid,2024-12-01 00:00:00.000,50.60,Active
d659d8e3-5758-4de2-bb7c-61f1203513b3,"3945c531-c951-4acd-b58c-7ce15dfa347f",Company_268,UK,Pro,2024-11-22 19:31:00.000,2024-12-22 19:31:00.000,324.51,Paid,2024-11-01 00:00:00.000,324.51,Canceled
"994754f7-218c-443d-8c4d-6c5fd0d8e700","0e6023db-7b38-42dd-82b0-c7fb92455164",Company_269,UK,Enterprise,2024-11-01 05:27:46.000,,193.30,Paid,2024-11-01 00:00:00.000,193.30,Active
"56c1985d-f20d-4113-b45f-5b5bf3e64e4c","7f541deb-128e-4498-b8a2-7256b1f15956",Company_270,UK,Basic,2024-10-05 22:23:47.000,2024-11-04 22:23:47.000,168.36,Paid,2024-10-01 00:00:00.000,168.36,Canceled
fd3bcbcc-0108-4337-a9b1-06bf9a3f5675,"63b65a71-a142-41bc-a1a3-d0f2270ce77a",Company_271,UK,Pro,2024-12-06 22:49:43.000,2025-12-06 22:49:43.000,169.31,Pending,2024-12-01 00:00:00.000,169.31,Active
"72c75924-a00b-4d73-b873-37c2d7b62c3c","9578cd80-aeb4-46ac-b053-f1f3e29825ea",Company_272,Canada,Enterprise,2024-11-03 21:25:58.000,,482.23,Pending,2024-11-01 00:00:00.000,482.23,Active
d8e226e7-9c54-4f5c-99b4-4a6446b8b2c5,"4e7b7219-ff0a-4221-8e4b-969068f6bbb3",Company_273,UK,Basic,2024-11-17 07:52:13.000,2024-12-17 07:52:13.000,410.57,Pending,2024-11-01 00:00:00.000,410.57,Canceled
bc5d1b37-3c28-451e-acb9-18b1de0e0d3b,"268c4dcb-d007-4fc2-a114-68cbce99ab4b",Company_274,France,Enterprise,2024-12-30 19:07:09.000,2025-12-30 19:07:09.000,297.35,Failed,2024-12-01 00:00:00.000,297.35,Active
fc4afa95-02f8-4cf9-a904-dfefcfc1dbaf,"827c48d5-2d02-4a90-b400-f1a60d6b2b11",Company_275,Germany,Basic,2024-11-10 05:23:48.000,2025-11-10 05:23:48.000,267.22,Paid,2024-11-01 00:00:00.000,267.22,Active
"0ee5efb7-2c24-4621-881d-1aee4f2b2eaa",f2f27818-a03a-4ac1-a41e-b7008cbcf6ad,Company_276,France,Pro,2024-09-06 09:37:04.000,2024-10-06 09:37:04.000,225.78,Paid,2024-09-01 00:00:00.000,225.78,Canceled
"9a4b573e-bf13-408b-8ee8-d07fee5aeab2",bb9c1cfa-d9f5-491c-af00-53f2cc0b1be0,Company_277,France,Basic,2024-09-29 19:48:04.000,,187.60,Failed,2024-09-01 00:00:00.000,187.60,Active
"2e7339a9-a00f-414b-b646-47a8cd053fd9",c86fdd93-bda2-4123-80c3-824a8724962b,Company_278,Canada,Pro,2025-01-07 03:56:04.000,,117.49,Paid,2025-01-01 00:00:00.000,117.49,Active
d1eba167-195f-497b-a43e-8b65c9ea5572,e406059b-a47b-412f-984f-f8caee1a6fe6,Company_279,Canada,Enterprise,2024-11-16 19:06:01.000,,227.21,Paid,2024-11-01 00:00:00.000,227.21,Active
"7a0ad99c-baba-4fd6-9380-aa2da863857b","8cbf430e-5055-464d-ba99-64d854a33ea7",Company_280,UK,Pro,2024-09-25 03:03:52.000,2024-10-25 03:03:52.000,55.50,Failed,2024-09-01 00:00:00.000,55.50,Canceled
"4ebf3b15-9a78-4ba8-9111-cdbf3933db80","8a154c8e-fe68-4352-a74b-6e69c7158fbb",Company_281,France,Enterprise,2024-12-12 13:46:21.000,2025-01-11 13:46:21.000,369.25,Paid,2024-12-01 00:00:00.000,369.25,Canceled
f67c6a66-455f-4728-a1b4-154afae879db,a332a7e4-8d4c-4ad0-9352-ccf3d8749d20,Company_282,France,Pro,2024-12-12 04:38:31.000,2025-12-12 04:38:31.000,78.45,Failed,2024-12-01 00:00:00.000,78.45,Active
f40c99cc-036c-4cb5-a4d5-22a6911032c3,dc4c4521-719a-4503-8664-c2f2ebda6474,Company_283,Canada,Pro,2024-11-28 07:46:23.000,2024-12-28 07:46:23.000,435.35,Paid,2024-11-01 00:00:00.000,435.35,Canceled
"48c0d130-fe4c-4869-9f46-dabd673c5a56","037153b1-9d45-48a2-a981-29f2cf8ab304",Company_284,Canada,Pro,2024-09-09 10:36:51.000,,462.21,Pending,2024-09-01 00:00:00.000,462.21,Active
"5693eb1d-5e7e-4966-a131-1928eb81b640","1d42545a-c5f2-4fbb-8848-675aaea3befc",Company_285,Germany,Basic,2024-10-17 02:39:44.000,2025-10-17 02:39:44.000,212.04,Pending,2024-10-01 00:00:00.000,212.04,Active
de0b6006-639d-40a0-86d8-865328f9cd35,"231d40d5-ee14-4470-bfe7-a75c0de8156a",Company_286,Canada,Basic,2025-01-04 16:42:15.000,2025-02-03 16:42:15.000,112.12,Failed,2025-01-01 00:00:00.000,112.12,Canceled
a16e93ec-b07c-4e4e-a7e7-66bb1559c301,"49bc1dae-04a8-409e-b393-74d0942ab800",Company_287,Germany,Pro,2024-11-14 23:45:14.000,2025-11-14 23:45:14.000,265.20,Paid,2024-11-01 00:00:00.000,265.20,Active
ea64f1ff-5d32-43c2-a88c-e0070ebb5581,f85f4028-5d46-4ff9-a87b-4fee6702c12e,Company_288,France,Basic,2024-09-14 01:21:56.000,,250.65,Failed,2024-09-01 00:00:00.000,250.65,Active
"55c6ecdf-5cdd-4fd0-a000-815e00683b39",a0d33c42-f73c-4b26-b19b-4841be4e8322,Company_289,France,Enterprise,2024-10-15 14:47:40.000,,194.00,Pending,2024-10-01 00:00:00.000,194.00,Active
a0fac26e-0d2a-47d2-9058-ad8d3f44e69d,d6bf7ccf-7a87-49d2-8657-898dd8ba0d74,Company_290,USA,Basic,2024-11-28 01:38:52.000,,151.49,Paid,2024-11-01 00:00:00.000,151.49,Active
b9056957-dc00-4f09-bb39-9778f5bec6de,"15501e31-ef8f-419d-bd71-f499ea740f1e",Company_291,Canada,Basic,2024-09-26 23:06:08.000,2024-10-26 23:06:08.000,303.29,Pending,2024-09-01 00:00:00.000,303.29,Canceled
"65bd3832-7783-4d19-af5d-0db82cd14cc9","87a2505d-8767-4678-855c-a627e7304886",Company_292,Canada,Basic,2024-09-29 11:08:47.000,,413.15,Failed,2024-09-01 00:00:00.000,413.15,Active
a256a0ba-e70c-4ce1-9bbb-dd8ad93459f5,d57b7ae8-f44e-4404-b1b9-3c30dc467b21,Company_293,Germany,Pro,2024-12-10 05:40:30.000,2025-01-09 05:40:30.000,173.25,Failed,2024-12-01 00:00:00.000,173.25,Canceled
e6a3162d-b0a3-4a3d-a1f6-c9f944beec1b,"7ab130d3-ec2f-4bf1-995e-c76fe56bfe33",Company_294,France,Pro,2024-10-24 05:22:42.000,,338.97,Failed,2024-10-01 00:00:00.000,338.97,Active
f29cc7f1-2dfd-4538-9e61-a1118c1f7a7d,eac0ece7-080b-4f67-9da5-43ff7eecaaa0,Company_295,USA,Pro,2024-12-20 00:11:16.000,2025-01-19 00:11:16.000,178.51,Failed,2024-12-01 00:00:00.000,178.51,Canceled
d63fb015-e36c-4b9c-bf3b-b3ceb10d2987,"1efbd2ff-6b08-4177-acc6-62108057be9a",Company_296,UK,Enterprise,2025-01-08 02:58:54.000,2025-02-07 02:58:54.000,493.79,Failed,2025-01-01 00:00:00.000,493.79,Canceled
b0045604-b697-41dc-bf7e-cdd02b324d5a,d336dec4-77be-4d21-80da-8ba6c904cba8,Company_297,Germany,Pro,2025-01-11 12:26:38.000,2025-02-10 12:26:38.000,367.58,Pending,2025-01-01 00:00:00.000,367.58,Canceled
"78433516-1ca7-46b6-8fa2-3e6afe0c7b07","05b5b369-7d0f-4ac7-b152-53b1d88609a2",Company_298,France,Pro,2024-10-21 21:44:16.000,2025-10-21 21:44:16.000,264.57,Pending,2024-10-01 00:00:00.000,264.57,Active
"51ba4e27-73b1-4c36-ac37-780241320ea5","0ba0ceee-9e19-4bde-87a7-e8986846d1c8",Company_299,Germany,Basic,2024-10-07 02:07:21.000,2024-11-06 02:07:21.000,285.57,Failed,2024-10-01 00:00:00.000,285.57,Canceled
ab328643-aa02-487a-a74c-ccb37278a26a,"43bae127-c2e4-4179-8c25-b757f0bd0ced",Company_300,UK,Basic,2024-08-29 13:09:35.000,2024-09-28 13:09:35.000,292.56,Failed,2024-08-01 00:00:00.000,292.56,Canceled
"6dfa482d-dd15-4b27-bc0d-de8dc29ef4d9","291c81d2-c043-4d7f-a2f9-096021cda4fa",Company_301,Germany,Pro,2024-10-17 18:48:01.000,2024-11-16 18:48:01.000,342.98,Failed,2024-10-01 00:00:00.000,342.98,Canceled
"652465c5-ee01-4d6c-8e48-677bb5ea73ec","158642f6-347e-4fd6-93f7-a288d45ba246",Company_302,UK,Pro,2024-08-25 22:52:53.000,2025-08-25 22:52:53.000,476.62,Failed,2024-08-01 00:00:00.000,476.62,Active
"8fa0ad67-3edd-4ea0-81e8-83a7fb1a69e1","94b41f82-e772-4863-adad-2f260ac4cd25",Company_303,Canada,Enterprise,2024-12-20 13:19:48.000,2025-12-20 13:19:48.000,376.47,Pending,2024-12-01 00:00:00.000,376.47,Active
c95d5afa-0751-4ab0-91fc-17110b51f1be,dfc29330-e4c2-47a5-ada8-1502dbd9f9ba,Company_304,France,Basic,2024-12-13 16:30:05.000,2025-01-12 16:30:05.000,188.40,Paid,2024-12-01 00:00:00.000,188.40,Canceled
"60eb8e88-94e4-418e-a5e8-d436d5af0e1c","77042856-f7e7-4f39-831b-51110b3857b8",Company_305,USA,Enterprise,2024-10-13 20:23:21.000,2024-11-12 20:23:21.000,270.53,Failed,2024-10-01 00:00:00.000,270.53,Canceled
"4123b0c7-a97d-460b-a458-3ea8ab1df8a0",cbec29e5-20cd-4d71-842f-ab3e19f2f951,Company_306,Germany,Pro,2024-09-21 22:45:30.000,2025-09-21 22:45:30.000,65.40,Paid,2024-09-01 00:00:00.000,65.40,Active
d57934e0-d0b6-4bcb-b814-da1d83283a18,c9a060e0-cd3b-4562-ae0c-56d32af2743c,Company_307,Canada,Pro,2024-09-02 19:29:54.000,2025-09-02 19:29:54.000,134.70,Paid,2024-09-01 00:00:00.000,134.70,Active
"69000f45-2a8b-4be7-a62f-5db89574c449","80f76106-4bc3-4204-ac0b-c08462a4e62b",Company_308,Germany,Enterprise,2024-12-30 17:42:03.000,,175.90,Failed,2024-12-01 00:00:00.000,175.90,Active
fd265c1e-fdcc-4068-b5ea-cb12e5c8dc83,"736fd6c5-5af0-4583-8731-b2ca25a74cda",Company_309,USA,Pro,2024-12-09 20:09:28.000,2025-01-08 20:09:28.000,249.51,Pending,2024-12-01 00:00:00.000,249.51,Canceled
db2335af-30cf-4d36-9394-b7ee41c47a93,ab94c513-8e49-45af-bccf-c1fcd845180a,Company_310,USA,Pro,2024-10-14 19:54:07.000,2024-11-13 19:54:07.000,426.78,Paid,2024-10-01 00:00:00.000,426.78,Canceled
dac2ce3b-f5da-45b0-b488-d2e99c1a3100,"8bf933ac-c8d4-459a-a475-d1f578b6b46b",Company_311,France,Enterprise,2024-11-09 06:35:04.000,2024-12-09 06:35:04.000,358.77,Pending,2024-11-01 00:00:00.000,358.77,Canceled
"7692b4b4-85e3-4628-a034-76de9e7f67cd",e074a468-d981-4915-b653-de3d9ed3d7a8,Company_312,Canada,Pro,2024-10-20 01:48:18.000,,126.01,Paid,2024-10-01 00:00:00.000,126.01,Active
"05816cf1-2f4a-425e-a1cf-9ee53c91de04","0fd6fb09-3ba5-4a98-bf8a-382e0117c610",Company_313,UK,Enterprise,2024-12-28 04:11:37.000,2025-12-28 04:11:37.000,191.46,Pending,2024-12-01 00:00:00.000,191.46,Active
"450192dc-42df-4ce3-8255-ae7d83a3ba67","53e0f78f-317d-4827-9b28-8c7af184fb4c",Company_314,UK,Basic,2024-09-09 04:10:07.000,2024-10-09 04:10:07.000,202.33,Pending,2024-09-01 00:00:00.000,202.33,Canceled
"8ffbc028-dcb2-4843-85b2-ab144371525e",fa74ef28-6cb3-4fd0-a1b8-adfe10504558,Company_315,France,Enterprise,2025-01-02 12:33:15.000,2026-01-02 12:33:15.000,97.07,Pending,2025-01-01 00:00:00.000,97.07,Active
"161355d2-15d7-4cf0-ab4c-eaa6d61884ff","8a079f77-9a00-4734-bdef-a6f2891bb35f",Company_316,Canada,Pro,2024-12-16 13:49:49.000,2025-12-16 13:49:49.000,161.01,Paid,2024-12-01 00:00:00.000,161.01,Active
bc88aea3-09b4-4c08-abf0-d55a0950c651,c38381c8-9565-4e90-ad85-8c0a1fa9d17f,Company_317,France,Pro,2024-12-12 10:44:28.000,2025-12-12 10:44:28.000,230.72,Failed,2024-12-01 00:00:00.000,230.72,Active
"42814662-18da-4dd0-93f1-3ce739dcb351","519031ac-0e59-4612-b84e-15163a837c71",Company_318,USA,Enterprise,2024-12-30 09:18:52.000,,179.50,Pending,2024-12-01 00:00:00.000,179.50,Active
b761ac03-a479-4195-955a-246a28b9f183,"450f6219-0a8e-403f-a0ed-aa417b190fcd",Company_319,USA,Basic,2024-10-14 03:10:00.000,,427.63,Pending,2024-10-01 00:00:00.000,427.63,Active
f78d19b7-5212-4ce4-9449-4432d4bb50c7,"016e96df-5ab0-4c96-b7d4-16afb4204fa2",Company_320,UK,Pro,2024-12-12 22:35:42.000,2025-12-12 22:35:42.000,371.83,Paid,2024-12-01 00:00:00.000,371.83,Active
"82376082-acf9-4736-b7ca-ca40dce77cf0",e83cf6ba-dfe9-4311-8b0e-435c43f7e9f8,Company_321,France,Basic,2024-09-18 00:59:20.000,2025-09-18 00:59:20.000,161.85,Pending,2024-09-01 00:00:00.000,161.85,Active
b297736f-ac61-40ed-ba39-0e9cf8ae84e2,"878de92d-3aa5-48bb-9157-139ed6d54a65",Company_322,USA,Pro,2024-10-06 12:12:59.000,2024-11-05 12:12:59.000,428.93,Paid,2024-10-01 00:00:00.000,428.93,Canceled
"6048c089-2160-47f9-b1b1-a31e3d0590df","5c4f40da-dc9a-4533-8cb8-e9a5723b426a",Company_323,Canada,Pro,2024-10-08 18:50:08.000,2024-11-07 18:50:08.000,282.59,Pending,2024-10-01 00:00:00.000,282.59,Canceled
bcb07f91-3dec-4188-a91b-7d10dcc51035,"9bd0cc47-5255-4ce8-8398-0e4f4b5bd898",Company_324,Canada,Enterprise,2024-10-05 11:32:47.000,2024-11-04 11:32:47.000,423.72,Pending,2024-10-01 00:00:00.000,423.72,Canceled
"8877faf3-0182-41da-9ad0-9090f7c6bb79","27a2d3b0-ffd9-4a5a-a57e-ff14e0cb1dc0",Company_325,UK,Basic,2024-11-11 15:30:35.000,2024-12-11 15:30:35.000,155.54,Failed,2024-11-01 00:00:00.000,155.54,Canceled
edf42449-7be7-4ebe-b5f6-3dc950601094,e058a9ba-d47b-4963-a6bd-e1c4c1c5f13c,Company_326,France,Enterprise,2024-12-15 01:34:29.000,2025-01-14 01:34:29.000,458.44,Paid,2024-12-01 00:00:00.000,458.44,Canceled
"2f99f813-112f-4629-afca-47d689385567","36d4c408-c460-4dcd-90ec-fbf6cb737721",Company_327,Germany,Enterprise,2024-10-20 02:05:34.000,2025-10-20 02:05:34.000,258.06,Failed,2024-10-01 00:00:00.000,258.06,Active
"9b4987ea-6ff0-4b49-9fb0-07108f7f9e14","53fc023c-be9f-4c09-99db-6403ab6c9d8e",Company_328,Canada,Basic,2025-01-07 15:28:43.000,2026-01-07 15:28:43.000,316.58,Paid,2025-01-01 00:00:00.000,316.58,Active
e2e6f1e4-3838-49dd-90ee-c82ea1e762fb,"50ea5673-4634-4bbf-b68e-863701f909d2",Company_329,France,Enterprise,2024-10-07 12:14:11.000,2025-10-07 12:14:11.000,136.93,Pending,2024-10-01 00:00:00.000,136.93,Active
fc23ff24-40c8-4a77-9f8f-430f0509acd1,"2dc5e14e-85fa-44e9-b2e1-9ade7e34ea6c",Company_330,USA,Pro,2024-12-07 08:26:06.000,2025-12-07 08:26:06.000,347.54,Paid,2024-12-01 00:00:00.000,347.54,Active
e8f7325e-4b83-45f9-86ee-dba18697d9ab,fa2facf1-f23a-4345-af39-b18d4508daaf,Company_331,USA,Pro,2025-01-10 06:27:37.000,2026-01-10 06:27:37.000,240.22,Pending,2025-01-01 00:00:00.000,240.22,Active
e8b15176-26a1-43ea-94d0-bb9adc74286e,ab83fa32-7eb2-4a58-ad8e-934d3fa67ec3,Company_332,UK,Pro,2024-12-14 18:11:27.000,2025-01-13 18:11:27.000,335.10,Paid,2024-12-01 00:00:00.000,335.10,Canceled
da01d254-3fe4-44e2-b015-db8030ac43a5,"94504b32-5a6e-416f-a8c5-1b5cb083b6a1",Company_333,France,Enterprise,2024-12-28 13:51:17.000,2025-01-27 13:51:17.000,239.99,Paid,2024-12-01 00:00:00.000,239.99,Canceled
a014e291-1a66-4c69-8cd5-07873ead65e2,e6c97bd8-d251-4df5-ba62-5935b86daaf1,Company_334,Germany,Basic,2024-12-12 18:09:33.000,2025-01-11 18:09:33.000,164.65,Pending,2024-12-01 00:00:00.000,164.65,Canceled
c1604d77-72bf-43ff-be21-ae7b2a7fc77a,ce62c646-dc0d-486b-ad65-6782e3923911,Company_335,Germany,Enterprise,2024-12-26 21:46:01.000,2025-01-25 21:46:01.000,453.71,Pending,2024-12-01 00:00:00.000,453.71,Canceled
e6e3b722-5433-4d61-b40c-0174542e33c9,"24f58edf-275a-4b53-934a-24df8fd61c8e",Company_336,France,Pro,2024-10-03 16:11:59.000,2025-10-03 16:11:59.000,163.45,Failed,2024-10-01 00:00:00.000,163.45,Active
"5fcefcd0-b1af-486a-a987-918b044bf2f7","7bc40a02-9a95-4ebc-8dfc-bd6ed4792a7f",Company_337,Canada,Pro,2024-08-24 01:13:17.000,2024-09-23 01:13:17.000,185.91,Failed,2024-08-01 00:00:00.000,185.91,Canceled
c0dda141-014a-40e5-8777-4b34d300fa9d,"0fe58083-ab5c-47d7-8418-1ebe4a239f8d",Company_338,France,Enterprise,2024-12-04 10:00:46.000,2025-12-04 10:00:46.000,226.00,Paid,2024-12-01 00:00:00.000,226.00,Active
"93ff67f5-08c0-4e14-bb51-ca82df241aec","117ec6ae-ea97-473a-9df9-e1d318770904",Company_339,Germany,Pro,2024-11-12 01:39:18.000,2024-12-12 01:39:18.000,455.03,Failed,2024-11-01 00:00:00.000,455.03,Canceled
"27b9425d-d3d6-4599-a0b3-9e0d826589f4",a178e1d5-5d1d-4aba-b28e-2c5d1c616e65,Company_340,UK,Pro,2024-12-04 04:13:17.000,2025-12-04 04:13:17.000,446.17,Pending,2024-12-01 00:00:00.000,446.17,Active
"014fd5a7-c879-4bfc-a970-2a161eaf6ace","3743b261-9f69-4ac9-867c-10fefb28e5bd",Company_341,UK,Pro,2024-10-22 02:49:19.000,2025-10-22 02:49:19.000,390.93,Failed,2024-10-01 00:00:00.000,390.93,Active
"4107e5d1-1caf-4335-9484-5af1372708d5","4fae3546-0421-42e9-b452-9582659f4e61",Company_342,UK,Enterprise,2024-12-28 23:26:18.000,2025-12-28 23:26:18.000,301.17,Pending,2024-12-01 00:00:00.000,301.17,Active
ec2d71d5-7495-4990-ad40-f3631e2bef36,"0b2a3f86-6353-473c-a703-c5feace4b9ae",Company_343,Germany,Enterprise,2024-10-13 22:50:54.000,2024-11-12 22:50:54.000,103.12,Failed,2024-10-01 00:00:00.000,103.12,Canceled
aa66f92f-032b-4b2e-bbc3-55f7620a8521,aeeaa69c-8f86-4d41-96d7-75292975ff7a,Company_344,France,Enterprise,2024-09-15 15:16:17.000,2025-09-15 15:16:17.000,439.56,Pending,2024-09-01 00:00:00.000,439.56,Active
"34f5c4f5-f388-4e10-8993-3d7b7453f7fb",ab9bdb04-353a-4914-b426-b88632c5acff,Company_345,Canada,Pro,2025-01-10 00:42:23.000,,82.66,Failed,2025-01-01 00:00:00.000,82.66,Active
"4853d8de-8a44-4f06-946c-dfb52f2de985",de071a77-26a4-42fd-b608-be75a5e35378,Company_346,France,Pro,2024-10-03 11:20:45.000,,479.96,Paid,2024-10-01 00:00:00.000,479.96,Active
"9b9236fa-f736-470a-973b-f4aa77188c0a","1b94eb52-e03d-49af-8c09-15fab6e60fbf",Company_347,France,Pro,2024-10-25 23:56:37.000,2025-10-25 23:56:37.000,490.10,Paid,2024-10-01 00:00:00.000,490.10,Active
"99e6308d-b227-4b3c-9fc4-3b7fac6ef51a","447989df-9dba-4d92-a7be-9b94b9eb8f19",Company_348,France,Basic,2024-10-13 00:30:30.000,,226.35,Failed,2024-10-01 00:00:00.000,226.35,Active
"40e5f2b8-3904-4652-92ea-b76bb02e7bbb",fa3d9bce-4cfd-42e3-82bc-cf66fc7976d2,Company_349,France,Pro,2024-11-02 19:13:31.000,2025-11-02 19:13:31.000,280.17,Failed,2024-11-01 00:00:00.000,280.17,Active
c59cc4b3-3ce5-4d59-aef4-c7ab3a24c9bd,"22a5199a-2606-48f3-86a3-3d837acbc7b1",Company_350,USA,Basic,2024-10-03 05:07:54.000,2024-11-02 05:07:54.000,444.74,Failed,2024-10-01 00:00:00.000,444.74,Canceled
"485467e5-4a23-4e5e-b752-328d55e09d9d",ffd641b5-9d5a-4d61-98f5-81f05b611341,Company_351,Germany,Enterprise,2024-10-30 13:06:34.000,,235.74,Failed,2024-10-01 00:00:00.000,235.74,Active
